order_id,order_date,shipped_date,username,email,phone_number,place,country,postal_code,product,product_category,product_price,quantity,total_amount,payment_method,payment_status,shipping_provider,order_status,delivery_address,tracking_number
6247,2024-07-27,2025-08-30,shelia63,marshlauren@example.com,(899)709-7311x8694,South Matthewstad,Vietnam,33932,Watch,Fashion,158.25,4,633.0,Credit Card,Paid,FedEx,Cancelled,"988 Bradley Ridges Apt. 841, Evanston, RI 64008",19095d6b-af98-4acd-857e-e669a103dbdb
6248,2025-02-21,2025-06-11,villarrealdale,elopez@example.com,408.466.7068x541,Duncanport,Russian Federation,60008,Desk Lamp,Home Appliance,611.74,5,3058.7,Cash on Delivery,Unpaid,FedEx,Pending,"0580 Nichols Club, Amyfurt, OK 85574",0d548889-4dc6-485e-bbe8-4a957d0537f9
6249,2023-10-18,2023-10-29,bradleykim,wisemorgan@example.com,(391)558-5330,New Ashleyburgh,Azerbaijan,02926,Laptop,Electronics,320.1,5,1600.5,Debit Card,Paid,FedEx,Cancelled,"732 Walker Viaduct Apt. 320, Port Rachelton, ND 75368",3f994274-36d8-4372-a1e5-75c0366c110b
6250,2025-05-29,2025-06-12,ukey,imelendez@example.com,820.358.8303,Lake Peggy,Burkina Faso,84907,Laptop,Electronics,935.03,4,3740.12,Debit Card,Paid,DHL,Delivered,"7486 Faulkner Falls Suite 285, Lake Micheleberg, DE 51558",40b7450c-9ebf-463f-b26b-7b71b606e97b
6251,2025-07-07,2025-07-29,jonathanjordan,jennifergordon@example.org,499.775.0586,Sanchezborough,Kenya,84087,Backpack,Accessories,937.02,1,937.02,PayPal,Paid,DHL,Shipped,"569 Li Mountain Apt. 688, West Robertport, ND 59948",5d9171c1-784f-4649-81cc-9b0b3788c621
6252,2024-11-24,2025-04-01,bill11,perrytina@example.org,773-480-6209,East Patrickton,Anguilla,05740,Watch,Fashion,22.07,4,88.28,Credit Card,Unpaid,DHL,Pending,"2868 Eric Branch, Robertmouth, MO 03779",e3474129-ebb1-4a1d-a05f-5c3289eb57ec
6253,2025-06-02,2025-08-30,ariana67,mark24@example.net,001-430-641-4949x372,Richardport,Rwanda,93012,Coffee Maker,Home Appliance,829.06,4,3316.24,PayPal,Paid,FedEx,Cancelled,"14614 Cannon Walks, North Christopherburgh, SD 88306",5df140bc-80d9-437c-82ed-76a2bd2cd07b
6254,2025-05-09,2025-09-04,vaughnkevin,weissjason@example.net,635-228-8610x1845,Youngside,Papua New Guinea,18860,Shoes,Fashion,144.6,3,433.8,PayPal,Unpaid,UPS,Delivered,"1390 Kevin Groves, Marshallton, FL 73061",9a65b2cd-60ef-4521-8638-fefc9dcab76e
6255,2024-03-06,2024-09-29,tony29,adecker@example.org,001-914-683-8634x060,Stephanieview,Bangladesh,21467,Backpack,Accessories,823.13,2,1646.26,Credit Card,Unpaid,FedEx,Delivered,"6455 William Shoal, North Andrewtown, OK 14835",6a3d7740-fd91-411a-976f-551f3d6cc986
6256,2024-12-01,2025-05-12,audrey85,james69@example.net,(278)898-3137x9991,Lake Shelly,Saint Helena,07237,Backpack,Accessories,974.83,2,1949.66,Cash on Delivery,Unpaid,FedEx,Delivered,"070 Lisa Throughway Suite 974, Robertmouth, IL 44092",8476e1c8-7d67-444e-bb0d-5ef3a174442c
6257,2024-05-25,2024-08-27,kimjones,robinjones@example.com,7097368918,Maciasview,Ethiopia,20729,Desk Lamp,Home Appliance,648.21,1,648.21,Cash on Delivery,Paid,FedEx,Cancelled,"66731 Mackenzie Springs, New Eric, VT 18310",0ed01614-9a40-44a4-b46f-637ad07917e8
6258,2025-06-06,2025-07-16,jonesrobert,mariapierce@example.org,001-709-837-6873,Thomaschester,United States Virgin Islands,61734,Shoes,Fashion,225.79,1,225.79,Cash on Delivery,Paid,FedEx,Shipped,"18976 Heather Parkways, Nicolehaven, LA 64337",d29b0bf5-f1ad-4c07-9806-35ddc99c8c00
6259,2023-09-20,2024-04-29,cory29,masonstephen@example.com,001-224-690-1354x231,Baileytown,Paraguay,14766,Headphones,Electronics,852.66,3,2557.98,Cash on Delivery,Paid,DHL,Shipped,"24166 Yvette Walks Apt. 219, Morganstad, NE 31586",0757b3f1-0077-4734-9ec8-229850ca6f06
6260,2024-12-28,2025-08-01,xnicholson,danielsnyder@example.org,+1-853-446-8656x520,New Elizabethview,Israel,04892,Desk Lamp,Home Appliance,524.11,4,2096.44,Cash on Delivery,Paid,UPS,Cancelled,"1145 Christopher Port Apt. 000, Kristineton, PW 85580",a5dd3340-41b7-457c-9684-2e2012f9e286
6261,2025-08-30,2025-09-03,kylieguzman,haleykeith@example.com,(626)214-1528x3818,Murphyside,Ecuador,01075,Backpack,Accessories,494.02,2,988.04,Credit Card,Unpaid,USPS,Cancelled,"22933 Lisa Crossing Apt. 632, West Dawnstad, SD 26938",e2652dec-ca15-4c8d-b7d5-fb3015334d60
6262,2025-03-01,2025-03-23,richardhill,lutzpatricia@example.com,506-436-1529x240,West Carolland,Equatorial Guinea,39843,Backpack,Accessories,981.79,2,1963.58,Cash on Delivery,Paid,FedEx,Cancelled,"51092 William Mission, South Tonyville, NE 55582",d979ee77-6e06-4023-af96-d84e20a944a0
6263,2025-07-11,2025-08-31,alice59,nmartin@example.net,001-644-415-8045x77763,Phillipshire,Antarctica (the territory South of 60 deg S),36007,Headphones,Electronics,994.67,3,2984.01,Debit Card,Paid,USPS,Shipped,"PSC 1698, Box 4300, APO AE 42182",f8a385b6-03a8-4fcb-99ed-7f93031d8d2f
6264,2025-05-04,2025-07-19,heather90,zswanson@example.net,695-559-0411x841,Lake Paul,South Africa,51519,Desk Lamp,Home Appliance,978.16,2,1956.32,Cash on Delivery,Paid,FedEx,Shipped,"6387 Joshua Islands, North Antonio, TN 67633",659deba4-e20d-4431-b0ac-5d200c807736
6265,2024-08-12,2024-09-19,keith57,davidbuckley@example.org,888-960-8277x471,West Rodneyview,Mauritius,55544,Water Bottle,Accessories,590.54,5,2952.7,PayPal,Unpaid,UPS,Pending,"655 Mcintyre Turnpike Apt. 945, North Sherrihaven, AS 50981",944b041a-656a-4666-93fb-601062182512
6266,2025-08-12,2025-08-19,colemandaniel,amanda43@example.com,310-353-7063x05910,Bradleyfurt,Grenada,88827,Headphones,Electronics,845.76,4,3383.04,PayPal,Unpaid,FedEx,Delivered,"9073 Diamond Coves Suite 034, Crystalborough, AZ 82123",5d6d4625-5204-4f02-97aa-9410d0eaf6b1
6267,2024-08-05,2025-03-27,cchang,stephanie71@example.org,800.225.3552,Ryanfurt,Northern Mariana Islands,79620,Shoes,Fashion,543.06,1,543.06,PayPal,Paid,FedEx,Delivered,"7548 Mcdaniel Passage Suite 355, Lake Jeremy, MH 66069",e3334937-03b3-4801-aaf2-bce733aed3e3
6268,2024-02-06,2024-04-03,crosbychad,acraig@example.org,+1-494-439-6602x870,South Amyberg,Antigua and Barbuda,42313,Shoes,Fashion,215.83,3,647.49,Cash on Delivery,Paid,USPS,Delivered,"PSC 3456, Box 5517, APO AP 11561",11fbb189-07ca-41de-9e1d-c27549b67ac8
6269,2023-10-20,2024-01-04,stacey11,dylanthompson@example.net,899.459.5004x17829,New Michaelshire,Finland,46938,Shoes,Fashion,478.84,1,478.84,PayPal,Unpaid,FedEx,Pending,"95051 Johnson Hills Suite 694, Johnsonmouth, MN 68549",fa10830e-622a-4461-807f-a3e59413e6f4
6270,2024-05-28,2025-08-05,mrobinson,matthewclark@example.net,4408402071,Hernandezmouth,Norway,54459,Book,Education,594.03,4,2376.12,PayPal,Paid,UPS,Cancelled,"57364 Blackburn Well Suite 014, Thomasberg, MA 55028",f29b708e-57ae-4456-a5dc-802a449e636c
6271,2024-11-20,2024-12-15,caitlyn25,clinejesse@example.com,001-546-951-9457,Danbury,Bolivia,86647,Book,Education,822.0,5,4110.0,PayPal,Unpaid,UPS,Cancelled,"PSC 0775, Box 6953, APO AA 06736",2c4f1474-93bf-4406-8501-54d623289190
6272,2024-01-19,2024-08-19,nelsonjeffrey,barkeralyssa@example.net,974-438-3574x999,Phillipschester,Ghana,74329,Desk Lamp,Home Appliance,437.84,4,1751.36,Cash on Delivery,Unpaid,FedEx,Cancelled,"645 Daisy Keys Apt. 222, Sarahland, MS 25948",3449768b-1e1e-447c-b904-e8caaee3b369
6273,2024-01-10,2024-04-05,pattersonrandall,rwilliams@example.com,001-711-707-2822x568,Tylerborough,Montserrat,65724,Smartphone,Electronics,939.53,4,3758.12,Debit Card,Unpaid,USPS,Cancelled,"30636 Susan Lights, East Victoria, TX 46218",b7421aa9-f75c-4da6-8c87-b909a28dd124
6274,2025-06-26,2025-07-15,josephcamacho,hernandezjon@example.net,001-768-611-9234x2109,Port Toddburgh,Isle of Man,28450,Book,Education,634.47,4,2537.88,PayPal,Unpaid,USPS,Pending,"USNV Warren, FPO AE 38720",b8d2fad1-0067-49f2-b1ec-4566b3050620
6275,2024-04-13,2024-06-06,davidgray,dcontreras@example.com,(666)582-7437x30251,New Toniborough,Guyana,29112,Book,Education,874.38,4,3497.52,PayPal,Paid,DHL,Delivered,"431 Gonzales Estates Apt. 773, Josephmouth, SD 30342",49883a48-7d00-4013-aac9-9758d15a46b8
6276,2023-10-08,2024-05-21,potterchristine,tammybooth@example.com,+1-228-813-4791x3189,Spearstown,Paraguay,62728,Laptop,Electronics,92.39,3,277.17,PayPal,Unpaid,DHL,Shipped,"USS Sutton, FPO AE 95650",7821ce76-c551-48af-a221-f6e0ca2123bb
6277,2023-10-26,2025-08-10,lavila,zgutierrez@example.com,001-400-218-9243,Watsonstad,Mexico,50628,Coffee Maker,Home Appliance,269.75,1,269.75,PayPal,Unpaid,USPS,Delivered,"702 Matthew Mount, Port Juliefurt, MA 23779",b6760539-b69f-491d-b8d7-053a3c030a6c
6278,2024-02-18,2024-04-25,jacksonbrooke,kristenbailey@example.org,001-286-585-8126,West Clintonshire,Bouvet Island (Bouvetoya),68230,Book,Education,190.71,3,572.13,Debit Card,Paid,DHL,Shipped,"06580 Chavez Hollow, North Robertbury, MO 46396",5495ed3f-46d9-4384-ab41-7ed7495d1214
6279,2024-07-25,2025-05-15,mcastillo,nrowe@example.net,001-990-878-1596,West Susanton,Saint Helena,41557,Shoes,Fashion,515.41,2,1030.82,Debit Card,Paid,UPS,Pending,"980 Delgado Squares, Isaacton, NY 60237",56d76dae-eb93-418b-943e-32806868a9f1
6280,2025-06-09,2025-06-09,glarson,chill@example.com,830-224-9458x55527,Dwaynestad,Lithuania,24309,Water Bottle,Accessories,774.64,3,2323.92,Credit Card,Unpaid,FedEx,Cancelled,"0568 Andrew Forges, Christineview, OR 08076",331e5906-90e3-4a75-b80a-6896b7c3e567
6281,2023-09-10,2025-01-09,michellerice,aaron31@example.com,3883781723,Jorgechester,Martinique,48653,Shoes,Fashion,493.54,4,1974.16,PayPal,Unpaid,FedEx,Shipped,"56947 Miller View, Kington, PA 27692",3656053f-5454-499b-aa09-0741317d203a
6282,2025-08-23,2025-08-28,douglasbrown,gregorydawson@example.com,001-509-369-7877x014,West Andrewburgh,India,64085,Water Bottle,Accessories,642.24,5,3211.2,Credit Card,Unpaid,UPS,Cancelled,"0470 Martinez Roads Apt. 645, New Jillianton, DE 01635",836525ba-9fc5-4155-ab21-98805460b8ac
6283,2024-03-16,2024-09-23,zwood,gregoryveronica@example.com,663.438.2452x99915,New Elizabethtown,Lao People's Democratic Republic,24419,Water Bottle,Accessories,526.1,1,526.1,Debit Card,Paid,USPS,Delivered,"06409 Brewer Brooks, Nancybury, LA 07623",12397ad5-b53a-4ca0-bdcd-2e0d6e20d5e3
6284,2024-11-22,2025-02-28,agregory,edwardsfrank@example.org,556.650.1069x846,Johnsonburgh,Yemen,13328,Coffee Maker,Home Appliance,953.73,2,1907.46,Cash on Delivery,Unpaid,DHL,Cancelled,"9643 Davidson Roads, West Maryfurt, PW 42288",4bb878a0-dbf6-4146-93f0-db23c7cea2b7
6285,2025-04-17,2025-07-06,cchavez,robinsonalexandra@example.net,979.806.3647x71313,East Peter,Kuwait,16572,Shoes,Fashion,681.91,5,3409.55,Credit Card,Paid,USPS,Cancelled,"3532 Sarah Greens, Annetteview, CT 95907",6e148cf2-a2fe-447c-9a1c-4b1a27f15306
6286,2025-02-11,2025-08-02,nathaniel67,dcarroll@example.com,+1-239-271-9731x2049,South Andrewhaven,Pitcairn Islands,16073,Coffee Maker,Home Appliance,481.03,4,1924.12,Cash on Delivery,Unpaid,USPS,Shipped,"7224 Hamilton Courts, Lopezport, CT 60673",b0f71cc8-dce3-4cd9-a535-713b14d2bee3
6287,2024-06-28,2024-07-01,charlesmason,taylor32@example.net,(500)931-5749,Berryview,Ghana,28697,Laptop,Electronics,826.04,4,3304.16,Debit Card,Paid,FedEx,Delivered,"39738 Conley Villages, Lake Stephen, MS 52928",62e86600-c0cd-42f5-ad57-889400ee0c43
6288,2024-07-06,2025-06-29,tonyamelendez,roy51@example.com,(607)605-2507x05061,Juarezmouth,Antigua and Barbuda,97406,Smartphone,Electronics,744.24,2,1488.48,PayPal,Unpaid,UPS,Delivered,"43713 Nicholas Pines, North Tiffany, MT 17255",fcd6881b-4f27-478e-9f37-569b271861a4
6289,2024-04-19,2024-09-18,vstevens,humphreymeagan@example.com,8496120635,Nolanshire,Montserrat,55151,Desk Lamp,Home Appliance,742.25,4,2969.0,Cash on Delivery,Unpaid,USPS,Shipped,"4553 Keith Burg, North John, SD 13050",dc0d33a4-7809-49ff-8ba6-2ead9d2c56e2
6290,2025-03-20,2025-05-25,anthonylopez,andrewsshane@example.org,530-792-5947,Johnside,United States of America,81655,Water Bottle,Accessories,211.5,4,846.0,Cash on Delivery,Unpaid,FedEx,Shipped,"3268 Kenneth Mill Suite 648, Medinaside, WA 16197",4a36a9f6-5c67-4e80-a730-24ab8bc214b3
6291,2024-05-10,2025-02-24,frankcharles,roger07@example.com,748.426.6540x95495,Greenechester,Liberia,74187,Book,Education,416.45,1,416.45,Debit Card,Paid,UPS,Pending,"839 Stanley Forges, Smithport, NY 21406",7269a755-5532-48d0-86eb-a0fe29027dee
6292,2024-02-27,2025-04-14,amyjones,qmatthews@example.com,958-741-2256,Port Steven,Bolivia,67542,Laptop,Electronics,824.85,3,2474.55,Debit Card,Paid,USPS,Cancelled,"2757 Scott Port, New Joseburgh, NY 23127",4a1c88da-d5e6-413c-b602-0271f4d81a31
6293,2024-06-26,2025-04-01,gibsonallison,karenowens@example.org,369-428-5741,Fuentesmouth,Bulgaria,38207,Coffee Maker,Home Appliance,787.31,3,2361.93,Debit Card,Unpaid,USPS,Delivered,"54609 Smith Landing Suite 770, North Jasonmouth, AS 45897",3992559a-0085-4daf-9fea-283d5dd230ef
6294,2024-09-16,2024-11-25,blaketyler,tammy70@example.org,(511)447-1012,Port Ronald,Iran,72374,Desk Lamp,Home Appliance,488.34,2,976.68,Cash on Delivery,Paid,UPS,Delivered,"743 Leach Prairie Apt. 778, New Kevin, MH 04106",c77cf64b-6796-4bc4-ba96-c50d5cbc4a51
6295,2024-07-28,2025-03-03,ryannielsen,steven73@example.com,250-355-3977,East Lisamouth,Canada,02078,Watch,Fashion,466.28,2,932.56,Credit Card,Unpaid,UPS,Shipped,"86316 Rivera Brooks Apt. 667, South Vincent, DC 18850",e1e948bb-9089-4abb-90a1-3d6d369c05ef
6296,2025-08-23,2025-09-02,jordan93,veronica67@example.org,760.859.6428,North Jamesburgh,Iran,87766,Desk Lamp,Home Appliance,217.56,3,652.68,PayPal,Paid,UPS,Delivered,"21784 Jeremy Ford Suite 055, Tiffanyland, MS 46308",4d87f5e3-4c26-478b-ae14-2e700ab82451
6297,2025-03-02,2025-08-14,ann67,bgibson@example.com,424.287.2417x56368,New Jamesbury,Mayotte,09127,Coffee Maker,Home Appliance,125.42,5,627.1,Credit Card,Unpaid,UPS,Delivered,"05648 Nguyen Plains, Lake Alexville, MD 35052",95b12121-4303-40a2-a15e-8d6a27a7c046
6298,2024-08-09,2025-08-26,erin91,zstrong@example.net,(715)212-5575x6021,North Kristi,Bouvet Island (Bouvetoya),28610,Backpack,Accessories,321.3,3,963.9,Cash on Delivery,Unpaid,FedEx,Pending,"4273 Catherine Passage, Port Alexandriachester, SD 57153",2f3d34e3-b043-45a3-9a0b-68b54cf2e7b3
6299,2025-02-04,2025-04-21,garciaerika,ssmith@example.org,988.313.8046,West Travis,South Georgia and the South Sandwich Islands,91874,Water Bottle,Accessories,997.26,1,997.26,PayPal,Paid,FedEx,Pending,"73805 Strong Place Suite 960, Dylanstad, NJ 91944",2f1b0377-fff6-4b89-92fb-a88a3466c4a8
6300,2024-06-29,2025-07-04,ucampbell,hcrawford@example.com,(481)393-9384,South Kyleland,Taiwan,74979,Smartphone,Electronics,779.31,5,3896.55,PayPal,Paid,FedEx,Pending,"711 Rodriguez Vista, Port Josephchester, OR 41453",346c4939-ccb3-4586-94bf-18973fda32f8
6301,2023-11-07,2025-04-29,ugarcia,kellybarnes@example.net,(746)850-1870,Allisonport,Dominica,61370,Desk Lamp,Home Appliance,27.76,2,55.52,PayPal,Paid,DHL,Delivered,"70827 Jasmine Inlet Suite 842, Gonzalezstad, DC 28730",2843fcfa-0e87-46ca-8e8e-4497f3542dd5
6302,2024-05-09,2025-03-24,whitetony,michaelchang@example.org,001-380-503-4411x4749,Stewartmouth,France,70791,Laptop,Electronics,469.6,3,1408.8,PayPal,Paid,UPS,Delivered,"4095 Lisa Throughway Apt. 519, Hallfort, TX 34030",98a5bc3e-7d19-446a-b132-09abe767daf4
6303,2024-11-10,2025-03-01,muellerstephen,jasonvega@example.com,(404)574-9299x6989,Meganchester,Honduras,55871,Book,Education,983.39,2,1966.78,Credit Card,Paid,DHL,Delivered,"925 Timothy Ford Suite 744, Arnoldbury, ID 03705",5bdbce7f-22d7-4130-aea0-482fa64939aa
6304,2024-08-27,2025-07-26,martincarlos,william58@example.net,(737)471-3789,Jillchester,Malta,25958,Desk Lamp,Home Appliance,380.1,3,1140.3,Cash on Delivery,Paid,DHL,Pending,"869 Karen Knoll, Mathewsburgh, DE 59036",c266eab3-2ada-4c43-94e7-898ed07e1aeb
6305,2024-03-17,2025-08-17,jjones,elizabetharmstrong@example.net,590.988.3782,Walkerview,Paraguay,76669,Smartphone,Electronics,359.1,3,1077.3,Debit Card,Unpaid,DHL,Pending,"091 Brent Ford Apt. 732, Hillstad, AR 77528",dcb899ce-aa89-40c0-b23e-8c57e8b6f4f7
6306,2025-03-22,2025-07-09,shawmolly,monique52@example.org,697-346-0989x598,South Laura,Sierra Leone,72770,Desk Lamp,Home Appliance,799.03,2,1598.06,Debit Card,Paid,FedEx,Cancelled,"610 Brock Village, Dayview, CT 36736",a381da6c-ae46-4150-a609-13ccbd2b4ac0
6307,2024-02-07,2024-09-20,anthony19,connor28@example.org,759-241-8155,Christineton,Pakistan,34515,Coffee Maker,Home Appliance,748.2,1,748.2,PayPal,Paid,FedEx,Cancelled,"126 Delacruz Circles, South Jasonbury, AK 86180",d9e8dba4-72e3-4612-ab5d-cbdc5e93f05d
6308,2025-04-21,2025-05-17,rmedina,snowamber@example.com,828.201.1227x8238,Bartlettburgh,Egypt,34796,Smartphone,Electronics,364.85,2,729.7,PayPal,Unpaid,USPS,Shipped,"90494 Garcia Tunnel Suite 862, North Daniel, AZ 28439",de15e268-23ba-4363-99ed-fa48cba19176
6309,2025-08-20,2025-08-26,tinamartin,jjordan@example.com,9385036795,Port Johnview,Belarus,11958,Water Bottle,Accessories,655.55,3,1966.65,Credit Card,Unpaid,UPS,Cancelled,"223 Keith Isle Suite 030, North Ann, MD 51305",526f2bf7-f793-43e9-b10a-f5e92e813607
6310,2024-08-02,2024-10-26,joseph14,danacobb@example.com,6688650333,New Amber,Bolivia,82515,Backpack,Accessories,79.52,3,238.56,PayPal,Unpaid,USPS,Pending,"56202 Jennifer Roads Apt. 110, Kennethchester, AS 78482",4681369e-cd11-4df8-8647-4cc89622e086
6311,2024-06-02,2024-06-29,dthomas,mcooper@example.net,895-403-3893,North Ryanville,Western Sahara,44042,Shoes,Fashion,190.5,1,190.5,PayPal,Unpaid,DHL,Delivered,"0958 Nelson Center Suite 849, New Jeffreyton, IN 78130",56a55523-c61f-435e-9e1e-345e728d2661
6312,2024-06-20,2025-02-14,schmidtlydia,jmathews@example.com,484.371.4992x30866,Port Brendan,Nauru,23814,Watch,Fashion,705.45,4,2821.8,Debit Card,Paid,USPS,Cancelled,"Unit 3208 Box 8770, DPO AP 26137",e500a55f-3d2f-4add-a11d-1edff1e3282f
6313,2023-10-25,2024-11-18,cmcclain,vjohnson@example.com,772-509-6058x17863,North Devinport,Mongolia,57629,Smartphone,Electronics,113.07,2,226.14,PayPal,Paid,USPS,Shipped,"49489 Kelli Neck, Frederickfort, SC 04209",711378fc-4ed0-4669-b25f-ad5b7ee67218
6314,2025-06-24,2025-08-31,rferguson,daughertymatthew@example.com,392.468.7166x63599,Smithfort,Cape Verde,56378,Desk Lamp,Home Appliance,563.75,3,1691.25,Debit Card,Unpaid,UPS,Delivered,"50640 Gutierrez Lakes Suite 821, North Elizabethbury, PR 59167",97d23616-e2ed-4f10-bc6a-19b4a0bedbe8
6315,2023-12-13,2025-02-24,whiterobert,williehobbs@example.com,(762)498-6256,Lake Brittanyton,Dominica,05095,Book,Education,30.48,2,60.96,PayPal,Unpaid,USPS,Cancelled,"714 Jackson Glens, Huntshire, SC 45351",48d10929-f24c-4940-9650-0b04289bc9db
6316,2024-07-20,2025-07-24,mike35,raymondmalone@example.com,(793)671-6962,Christinaton,Congo,53219,Shoes,Fashion,659.83,1,659.83,Cash on Delivery,Unpaid,UPS,Shipped,"4104 Robert Rapids Suite 495, Barrburgh, SC 53417",e402083c-19ca-4d96-a7d1-d41f3ad0a843
6317,2024-04-12,2025-01-30,elizabeth61,xfleming@example.net,+1-407-351-8919x00156,Josephtown,Falkland Islands (Malvinas),48172,Backpack,Accessories,219.12,5,1095.6,Credit Card,Unpaid,USPS,Delivered,"8306 Joseph Loaf, Pamelahaven, UT 70389",9aeeb10b-14e9-4d4d-8c93-5f469b0ec1c6
6318,2025-08-05,2025-09-07,johnny70,michelle63@example.com,431.311.1421x768,East Monicaton,Czech Republic,20402,Book,Education,758.37,2,1516.74,Debit Card,Paid,FedEx,Delivered,"860 Christopher Key Apt. 033, North Marthamouth, CT 69036",2ace18cd-289c-4763-82fa-44a785a179f9
6319,2023-11-25,2024-03-19,charlene19,donna72@example.org,260-971-9476x0993,New Darryl,Cote d'Ivoire,96444,Smartphone,Electronics,278.51,3,835.53,Debit Card,Unpaid,DHL,Cancelled,"3280 Donna Center, Lake Sarahstad, RI 82024",c919f5b1-6063-4db8-a128-a70a8d7a3334
6320,2025-03-17,2025-08-12,ggalvan,robert15@example.com,774-706-6586,East Jessicaland,Netherlands,62265,Desk Lamp,Home Appliance,946.65,1,946.65,Credit Card,Paid,FedEx,Pending,"031 Scott Isle, East Rachel, HI 99253",634472f1-6ca8-4fd7-86e8-548b2539fd5a
6321,2023-12-13,2025-01-02,lauraford,sblair@example.org,(886)489-9334x479,Alexandermouth,Algeria,92344,Laptop,Electronics,975.9,4,3903.6,Cash on Delivery,Unpaid,FedEx,Cancelled,"Unit 2583 Box 6212, DPO AA 27883",7bbb9044-476a-4cbb-afb9-f612aeb5fe30
6322,2025-04-13,2025-07-29,tammy87,joshua88@example.net,346-292-0532,West Kimberlytown,Lithuania,41808,Water Bottle,Accessories,946.66,1,946.66,Cash on Delivery,Paid,DHL,Pending,"23715 Martin Rapids, Port Jessicaland, OH 49624",0c63e02d-b22b-47c5-a6f4-2303a614d05e
6323,2023-12-30,2024-05-05,dcisneros,fwest@example.com,001-363-253-0084x9156,Dakotamouth,Nauru,79598,Coffee Maker,Home Appliance,679.93,5,3399.65,PayPal,Paid,USPS,Pending,"74837 Kyle Squares, Port Tracyland, PR 80371",2bd6231a-938c-44d3-8a83-aafb8c2e86a3
6324,2025-02-03,2025-05-18,elarsen,dmiranda@example.net,5538619946,Cisnerosport,Trinidad and Tobago,51269,Laptop,Electronics,117.5,5,587.5,PayPal,Paid,FedEx,Pending,"PSC 9444, Box 2957, APO AP 69388",5056fca0-5b0e-427a-bada-fba9a43da9bd
6325,2024-05-03,2024-06-03,lopezkara,qwood@example.net,987-445-3309x025,East Tiffany,Saint Helena,43852,Watch,Fashion,925.9,5,4629.5,Debit Card,Unpaid,USPS,Pending,"8321 Gutierrez Trail Apt. 203, Perezville, OK 02505",43de0dc2-1b63-4cb2-b984-436c16338356
6326,2023-11-05,2024-07-24,laura45,jenkinsmegan@example.com,966.858.0829x36757,East Morgan,Austria,15080,Headphones,Electronics,417.41,2,834.82,Credit Card,Unpaid,USPS,Delivered,"10525 Oliver Tunnel, Hensonshire, OR 71493",8e3dcec0-38a4-4ea3-959e-972536cf226c
6327,2025-04-07,2025-08-25,rayvanessa,julia22@example.com,(355)381-4851x37770,Masseymouth,Gibraltar,01531,Shoes,Fashion,559.54,4,2238.16,Cash on Delivery,Unpaid,USPS,Cancelled,"5438 Lopez Points Suite 725, Jessicafort, AL 48881",f1897a23-babd-4c73-8a80-80cf23741cb8
6328,2024-04-20,2025-08-15,michelle37,tomjohnston@example.org,(328)751-2351,Brittneyburgh,Fiji,81906,Headphones,Electronics,227.23,3,681.69,PayPal,Paid,USPS,Shipped,"774 Orr Courts Apt. 000, Mitchelltown, NE 23609",e65ac52a-75e7-4637-91db-978283775098
